2, 480, Note_on_c, 1, 97, 127
2, 520, Note_on_c, 1, 34, 127
2, 520, Note_on_c, 1, 36, 127
2, 520, Note_on_c, 1, 47, 127
2, 520, Note_off_c, 1, 48, 0
2, 520, Note_on_c, 1, 53, 127
2, 520, Note_off_c, 1, 64, 0
2, 520, Note_off_c, 1, 71, 0
2, 520, Note_off_c, 1, 72, 0
2, 520, Note_on_c, 1, 75, 127
2, 520, Note_off_c, 1, 84, 0
2, 520, Note_off_c, 1, 88, 0
2, 520, Note_on_c, 1, 95, 127
2, 520, Note_off_c, 1, 96, 0
2, 520, Note_off_c, 1, 97, 0
2, 520, Note_on_c, 1, 99, 127
2, 560, Note_off_c, 1, 34, 0
2, 560, Note_off_c, 1, 36, 0
2, 560, Note_off_c, 1, 47, 0
2, 560, Note_off_c, 1, 53, 0
2, 560, Note_off_c, 1, 75, 0
2, 560, Note_off_c, 1, 95, 0
2, 560, Note_off_c, 1, 99, 0
2, 640, Note_on_c, 1, 88, 127
2, 640, Note_on_c, 1, 91, 127
2, 680, Note_off_c, 1, 88, 0
2, 680, Note_off_c, 1, 91, 0
2, 760, Note_on_c, 1, 23, 127
2, 760, Note_on_c, 1, 29, 127
2, 760, Note_on_c, 1, 35, 127
2, 760, Note_on_c, 1, 53, 127
2, 760, Note_on_c, 1, 63, 127
2, 760, Note_on_c, 1, 72, 127
2, 760, Note_on_c, 1, 75, 127
2, 760, Note_on_c, 1, 79, 127
2, 760, Note_on_c, 1, 89, 127
2, 800, Note_off_c, 1, 23, 0
2, 800, Note_off_c, 1, 29, 0
2, 800, Note_off_c, 1, 35, 0
2, 800, Note_off_c, 1, 53, 0
2, 800, Note_off_c, 1, 63, 0
2, 800, Note_off_c, 1, 72, 0
2, 800, Note_off_c, 1, 79, 0
2, 800, Note_off_c, 1, 89, 0
2, 840, Note_off_c, 1, 75, 0
2, 840, Note_on_c, 1, 100, 127
2, 840, Note_on_c, 1, 102, 127
2, 880, Note_on_c, 1, 26, 127
2, 880, Note_on_c, 1, 39, 127
2, 880, Note_on_c, 1, 51, 127
2, 880, Note_on_c, 1, 67, 127
2, 880, Note_on_c, 1, 88, 127
2, 880, Note_on_c, 1, 97, 127
2, 880, Note_on_c, 1, 99, 127
2, 880, Note_off_c, 1, 102, 0
2, 920, Note_off_c, 1, 26, 0
2, 920, Note_off_c, 1, 39, 0
2, 920, Note_off_c, 1, 51, 0
2, 920, Note_off_c, 1, 67, 0
2, 920, Note_on_c, 1, 80, 127
2, 920, Note_off_c, 1, 88, 0
2, 920, Note_off_c, 1, 97, 0
2, 920, Note_off_c, 1, 99, 0
2, 920, Note_off_c, 1, 100, 0
2, 960, Note_on_c, 1, 76, 127
2, 960, Note_off_c, 1, 80, 0
2, 960, Note_on_c, 1, 94, 127
2, 1000, Note_off_c, 1, 76, 0
2, 1000, Note_off_c, 1, 94, 0
2, 1040, Note_on_c, 1, 30, 127
2, 1040, Note_on_c, 1, 72, 127
2, 1040, Note_on_c, 1, 84, 127
2, 1040, Note_on_c, 1, 105, 127
2, 1080, Note_off_c, 1, 30, 0
2, 1080, Note_off_c, 1, 72, 0
2, 1080, Note_off_c, 1, 84, 0
2, 1080, Note_on_c, 1, 91, 127
2, 1080, Note_off_c, 1, 105, 0
2, 1120, Note_on_c, 1, 45, 127
2, 1120, Note_off_c, 1, 91, 0
2, 1160, Note_on_c, 1, 42, 127
2, 1160, Note_off_c, 1, 45, 0
2, 1160, Note_on_c, 1, 46, 127
2, 1160, Note_on_c, 1, 61, 127
2, 1160, Note_on_c, 1, 79, 127
2, 1160, Note_on_c, 1, 90, 127
2, 1200, Note_on_c, 1, 27, 127
2, 1200, Note_off_c, 1, 42, 0
2, 1200, Note_off_c, 1, 46, 0
2, 1200, Note_on_c, 1, 47, 127
2, 1200, Note_on_c, 1, 49, 127
2, 1200, Note_on_c, 1, 63, 127
2, 1200, Note_on_c, 1, 77, 127
2, 1200, Note_on_c, 1, 78, 127
2, 1200, Note_off_c, 1, 79, 0
2, 1200, Note_off_c, 1, 90, 0
2, 1200, Note_on_c, 1, 99, 127
2, 1240, Note_off_c, 1, 27, 0
2, 1240, Note_off_c, 1, 47, 0
2, 1240, Note_off_c, 1, 49, 0
2, 1240, Note_off_c, 1, 61, 0
2, 1240, Note_off_c, 1, 63, 0
2, 1240, Note_on_c, 1, 75, 127
2, 1240, Note_off_c, 1, 77, 0
2, 1240, Note_off_c, 1, 78, 0
2, 1240, Note_off_c, 1, 99, 0
2, 1280, Note_on_c, 1, 64, 127
2, 1280, Note_off_c, 1, 75, 0
2, 1320, Note_on_c, 1, 21, 127
2, 1320, Note_on_c, 1, 34, 127
2, 1320, Note_on_c, 1, 42, 127
2, 1320, Note_on_c, 1, 61, 127
2, 1320, Note_off_c, 1, 64, 0
2, 1320, Note_on_c, 1, 76, 127
2, 1360, Note_off_c, 1, 21, 0
2, 1360, Note_off_c, 1, 34, 0
2, 1360, Note_off_c, 1, 42, 0
2, 1360, Note_on_c, 1, 48, 127
2, 1360, Note_on_c, 1, 50, 127
2, 1360, Note_on_c, 1, 59, 127
2, 1360, Note_on_c, 1, 60, 127
2, 1360, Note_off_c, 1, 61, 0
2, 1360, Note_on_c, 1, 64, 127
2, 1360, Note_on_c, 1, 72, 127
2, 1360, Note_off_c, 1, 76, 0
2, 1360, Note_on_c, 1, 84, 127
2, 1360, Note_on_c, 1, 99, 127
2, 1400, Note_on_c, 1, 22, 127
2, 1400, Note_on_c, 1, 28, 127
2, 1400, Note_off_c, 1, 48, 0
2, 1400, Note_off_c, 1, 50, 0
2, 1400, Note_on_c, 1, 53, 127
2, 1400, Note_off_c, 1, 59, 0
2, 1400, Note_off_c, 1, 60, 0
2, 1400, Note_off_c, 1, 64, 0
2, 1400, Note_off_c, 1, 72, 0
2, 1400, Note_on_c, 1, 75, 127
2, 1400, Note_off_c, 1, 84, 0
2, 1400, Note_on_c, 1, 87, 127
2, 1400, Note_on_c, 1, 90, 127
2, 1400, Note_off_c, 1, 99, 0
2, 1400, Note_on_c, 1, 102, 127
2, 1440, Note_off_c, 1, 22, 0
2, 1440, Note_off_c, 1, 28, 0
2, 1440, Note_off_c, 1, 53, 0
2, 1440, Note_off_c, 1, 75, 0
2, 1440, Note_off_c, 1, 87, 0
2, 1440, Note_off_c, 1, 90, 0
2, 1440, Note_off_c, 1, 102, 0
2, 1480, Note_on_c, 1, 34, 127
2, 1520, Note_off_c, 1, 34, 0
2, 1520, Note_on_c, 1, 82, 127
2, 1560, Note_on_c, 1, 28, 127
2, 1560, Note_on_c, 1, 71, 127
2, 1560, Note_off_c, 1, 82, 0
2, 1560, Note_on_c, 1, 96, 127
2, 1600, Note_off_c, 1, 28, 0
2, 1600, Note_on_c, 1, 66, 127
2, 1600, Note_off_c, 1, 71, 0
2, 1600, Note_off_c, 1, 96, 0
2, 1640, Note_off_c, 1, 66, 0
2, 1720, Note_on_c, 1, 37, 127
2, 1720, Note_on_c, 1, 87, 127
2, 1720, Note_on_c, 1, 105, 127
2, 1760, Note_off_c, 1, 37, 0
2, 1760, Note_on_c, 1, 59, 127
2, 1760, Note_off_c, 1, 87, 0
2, 1760, Note_off_c, 1, 105, 0
2, 1800, Note_on_c, 1, 27, 127
2, 1800, Note_on_c, 1, 47, 127
2, 1800, Note_off_c, 1, 59, 0
2, 1800, Note_on_c, 1, 62, 127
2, 1800, Note_on_c, 1, 101, 127
2, 1840, Note_off_c, 1, 27, 0
2, 1840, Note_off_c, 1, 47, 0
2, 1840, Note_off_c, 1, 62, 0
2, 1840, Note_off_c, 1, 101, 0
2, 1880, Note_on_c, 1, 105, 127
2, 1920, Note_on_c, 1, 72, 127
2, 1960, Note_off_c, 1, 72, 0
2, 1960, Note_off_c, 1, 105, 0
2, 2000, Note_on_c, 1, 24, 127
2, 2000, Note_on_c, 1, 50, 127
2, 2040, Note_off_c, 1, 24, 0
2, 2040, Note_off_c, 1, 50, 0
2, 2080, Note_on_c, 1, 21, 127
2, 2080, Note_on_c, 1, 31, 127
2, 2080, Note_on_c, 1, 48, 127
2, 2080, Note_on_c, 1, 63, 127
2, 2080, Note_on_c, 1, 94, 127
2, 2080, Note_on_c, 1, 100, 127
2, 2120, Note_off_c, 1, 21, 0
2, 2120, Note_off_c, 1, 31, 0
2, 2120, Note_off_c, 1, 48, 0
2, 2120, Note_off_c, 1, 63, 0
2, 2120, Note_off_c, 1, 94, 0
2, 2120, Note_off_c, 1, 100, 0
2, 2200, Note_on_c, 1, 62, 127
2, 2200, Note_on_c, 1, 63, 127
2, 2240, Note_on_c, 1, 27, 127
2, 2240, Note_on_c, 1, 60, 127
2, 2240, Note_off_c, 1, 62, 0
2, 2240, Note_off_c, 1, 63, 0
2, 2240, Note_on_c, 1, 75, 127
2, 2240, Note_on_c, 1, 84, 127
2, 2240, Note_on_c, 1, 101, 127
2, 2280, Note_off_c, 1, 27, 0
2, 2280, Note_on_c, 1, 49, 127
2, 2280, Note_off_c, 1, 60, 0
2, 2280, Note_on_c, 1, 62, 127
2, 2280, Note_on_c, 1, 72, 127
2, 2280, Note_off_c, 1, 75, 0
2, 2280, Note_off_c, 1, 84, 0
2, 2280, Note_on_c, 1, 91, 127
2, 2280, Note_off_c, 1, 101, 0
2, 2320, Note_off_c, 1, 49, 0
2, 2320, Note_off_c, 1, 62, 0
2, 2320, Note_off_c, 1, 72, 0
2, 2320, Note_off_c, 1, 91, 0
2, 2360, Note_on_c, 1, 59, 127
2, 2360, Note_on_c, 1, 67, 127
2, 2400, Note_on_c, 1, 33, 127
2, 2400, Note_on_c, 1, 34, 127
2, 2400, Note_off_c, 1, 59, 0
2, 2400, Note_on_c, 1, 84, 127
2, 2400, Note_on_c, 1, 94, 127
2, 2400, Note_on_c, 1, 102, 127
2, 2440, Note_off_c, 1, 33, 0
2, 2440, Note_off_c, 1, 34, 0
2, 2440, Note_on_c, 1, 64, 127
2, 2440, Note_off_c, 1, 67, 0
2, 2440, Note_off_c, 1, 84, 0
2, 2440, Note_off_c, 1, 94, 0
2, 2440, Note_off_c, 1, 102, 0
2, 2480, Note_on_c, 1, 41, 127
2, 2480, Note_on_c, 1, 48, 127
2, 2480, Note_on_c, 1, 51, 127
2, 2480, Note_on_c, 1, 61, 127
2, 2480, Note_off_c, 1, 64, 0
2, 2520, Note_off_c, 1, 41, 0
2, 2520, Note_off_c, 1, 48, 0
2, 2520, Note_off_c, 1, 51, 0
2, 2520, Note_off_c, 1, 61, 0
2, 2600, Note_on_c, 1, 28, 127
2, 2600, Note_on_c, 1, 47, 127
2, 2600, Note_on_c, 1, 60, 127
2, 2640, Note_off_c, 1, 28, 0
2, 2640, Note_off_c, 1, 47, 0
2, 2640, Note_off_c, 1, 60, 0
2, 2720, Note_on_c, 1, 56, 127
2, 2720, Note_on_c, 1, 93, 127
2, 2760, Note_on_c, 1, 33, 127
2, 2760, Note_on_c, 1, 51, 127
2, 2760, Note_off_c, 1, 56, 0
2, 2760, Note_off_c, 1, 93, 0
2, 2800, Note_off_c, 1, 33, 0
2, 2800, Note_off_c, 1, 51, 0
2, 2800, Note_on_c, 1, 61, 127
2, 2840, Note_off_c, 1, 61, 0
2, 2880, Note_on_c, 1, 39, 127
2, 2880, Note_on_c, 1, 46, 127
2, 2880, Note_on_c, 1, 89, 127
2, 2920, Note_off_c, 1, 39, 0
2, 2920, Note_off_c, 1, 46, 0
2, 2920, Note_on_c, 1, 52, 127
2, 2920, Note_off_c, 1, 89, 0
2, 2960, Note_off_c, 1, 52, 0
2, 2960, Note_on_c, 1, 65, 127
2, 2960, Note_on_c, 1, 78, 127
2, 3000, Note_on_c, 1, 34, 127
2, 3000, Note_on_c, 1, 42, 127
2, 3000, Note_on_c, 1, 43, 127
2, 3000, Note_on_c, 1, 53, 127
2, 3000, Note_off_c, 1, 65, 0
2, 3040, Note_off_c, 1, 34, 0
2, 3040, Note_off_c, 1, 42, 0
2, 3040, Note_off_c, 1, 43, 0
2, 3040, Note_on_c, 1, 49, 127
2, 3040, Note_off_c, 1, 53, 0
2, 3040, Note_off_c, 1, 78, 0
2, 3040, Note_on_c, 1, 101, 127
2, 3080, Note_on_c, 1, 29, 127
2, 3080, Note_off_c, 1, 49, 0
2, 3080, Note_on_c, 1, 95, 127
2, 3080, Note_off_c, 1, 101, 0
2, 3120, Note_on_c, 1, 21, 127
2, 3120, Note_off_c, 1, 29, 0
2, 3120, Note_on_c, 1, 53, 127
2, 3120, Note_on_c, 1, 72, 127
2, 3120, Note_off_c, 1, 95, 0
2, 3160, Note_off_c, 1, 21, 0
2, 3160, Note_on_c, 1, 47, 127
2, 3160, Note_off_c, 1, 53, 0
2, 3160, Note_off_c, 1, 72, 0
2, 3200, Note_off_c, 1, 47, 0
2, 3240, Note_on_c, 1, 35, 127
2, 3240, Note_on_c, 1, 36, 127
2, 3280, Note_off_c, 1, 35, 0
2, 3280, Note_off_c, 1, 36, 0
2, 3280, Note_on_c, 1, 63, 127
2, 3320, Note_off_c, 1, 63, 0
2, 3360, Note_on_c, 1, 21, 127
2, 3360, Note_on_c, 1, 101, 127
2, 3400, Note_off_c, 1, 21, 0
2, 3400, Note_on_c, 1, 34, 127
2, 3400, Note_on_c, 1, 49, 127
2, 3400, Note_on_c, 1, 96, 127
2, 3400, Note_off_c, 1, 101, 0
2, 3440, Note_off_c, 1, 34, 0
2, 3440, Note_off_c, 1, 49, 0
2, 3440, Note_off_c, 1, 96, 0
2, 3440, Note_on_c, 1, 105, 127
2, 3480, Note_on_c, 1, 72, 127
2, 3480, Note_on_c, 1, 80, 127
2, 3480, Note_on_c, 1, 96, 127
2, 3480, Note_on_c, 1, 99, 127
2, 3480, Note_on_c, 1, 103, 127
2, 3480, Note_on_c, 1, 107, 127
2, 3520, Note_off_c, 1, 72, 0
2, 3520, Note_off_c, 1, 80, 0
2, 3520, Note_off_c, 1, 96, 0
2, 3520, Note_off_c, 1, 99, 0
2, 3520, Note_off_c, 1, 103, 0
2, 3520, Note_off_c, 1, 105, 0
2, 3520, Note_off_c, 1, 107, 0
2, 3560, Note_on_c, 1, 84, 127
2, 3600, Note_off_c, 1, 84, 0
2, 3640, Note_on_c, 1, 51, 127
2, 3640, Note_on_c, 1, 53, 127
2, 3640, Note_on_c, 1, 91, 127
2, 3680, Note_off_c, 1, 51, 0
2, 3680, Note_off_c, 1, 53, 0
2, 3680, Note_off_c, 1, 91, 0
2, 3720, Note_on_c, 1, 24, 127
2, 3720, Note_on_c, 1, 29, 127
2, 3720, Note_on_c, 1, 34, 127
2, 3720, Note_on_c, 1, 43, 127
2, 3720, Note_on_c, 1, 44, 127
2, 3720, Note_on_c, 1, 48, 127
2, 3720, Note_on_c, 1, 51, 127
2, 3720, Note_on_c, 1, 52, 127
2, 3720, Note_on_c, 1, 60, 127
2, 3720, Note_on_c, 1, 67, 127
2, 3720, Note_on_c, 1, 85, 127
2, 3720, Note_on_c, 1, 94, 127
2, 3720, Note_on_c, 1, 95, 127
2, 3720, Note_on_c, 1, 99, 127
2, 3760, Note_off_c, 1, 24, 0
2, 3760, Note_off_c, 1, 29, 0
2, 3760, Note_off_c, 1, 34, 0
2, 3760, Note_on_c, 1, 42, 127
2, 3760, Note_off_c, 1, 43, 0
2, 3760, Note_on_c, 1, 45, 127
2, 3760, Note_on_c, 1, 50, 127
2, 3760, Note_off_c, 1, 51, 0
2, 3760, Note_off_c, 1, 52, 0
2, 3760, Note_off_c, 1, 60, 0
2, 3760, Note_on_c, 1, 61, 127
2, 3760, Note_on_c, 1, 62, 127
2, 3760, Note_on_c, 1, 64, 127
2, 3760, Note_off_c, 1, 67, 0
2, 3760, Note_on_c, 1, 82, 127
2, 3760, Note_off_c, 1, 85, 0
2, 3760, Note_on_c, 1, 93, 127
2, 3760, Note_off_c, 1, 95, 0
2, 3760, Note_off_c, 1, 99, 0
2, 3760, Note_on_c, 1, 101, 127
2, 3800, Note_on_c, 1, 24, 127
2, 3800, Note_on_c, 1, 31, 127
2, 3800, Note_on_c, 1, 38, 127
2, 3800, Note_off_c, 1, 42, 0
2, 3800, Note_off_c, 1, 44, 0
2, 3800, Note_off_c, 1, 45, 0
2, 3800, Note_off_c, 1, 50, 0
2, 3800, Note_off_c, 1, 61, 0
2, 3800, Note_on_c, 1, 72, 127
2, 3800, Note_on_c, 1, 75, 127
2, 3800, Note_off_c, 1, 82, 0
2, 3800, Note_off_c, 1, 93, 0
2, 3800, Note_off_c, 1, 94, 0
2, 3800, Note_on_c, 1, 97, 127
2, 3800, Note_off_c, 1, 101, 0
2, 3800, Note_on_c, 1, 105, 127
2, 3840, Note_off_c, 1, 24, 0
2, 3840, Note_off_c, 1, 31, 0
2, 3840, Note_off_c, 1, 38, 0
2, 3840, Note_off_c, 1, 48, 0
2, 3840, Note_off_c, 1, 62, 0
2, 3840, Note_off_c, 1, 64, 0
2, 3840, Note_off_c, 1, 72, 0
2, 3840, Note_off_c, 1, 75, 0
2, 3840, Note_on_c, 1, 87, 127
2, 3840, Note_off_c, 1, 97, 0
2, 3840, Note_on_c, 1, 101, 127
2, 3840, Note_off_c, 1, 105, 0
2, 3880, Note_on_c, 1, 29, 127
2, 3880, Note_on_c, 1, 33, 127
2, 3880, Note_on_c, 1, 48, 127
2, 3880, Note_on_c, 1, 51, 127
2, 3880, Note_on_c, 1, 53, 127
2, 3880, Note_on_c, 1, 54, 127
2, 3880, Note_on_c, 1, 60, 127
2, 3880, Note_on_c, 1, 61, 127
2, 3880, Note_on_c, 1, 63, 127
2, 3880, Note_on_c, 1, 65, 127
2, 3880, Note_on_c, 1, 72, 127
2, 3880, Note_on_c, 1, 76, 127
2, 3880, Note_off_c, 1, 87, 0
2, 3880, Note_on_c, 1, 90, 127
2, 3880, Note_on_c, 1, 94, 127
2, 3880, Note_on_c, 1, 96, 127
2, 3880, Note_on_c, 1, 97, 127
2, 3920, Note_off_c, 1, 29, 0
2, 3920, Note_off_c, 1, 33, 0
2, 3920, Note_off_c, 1, 48, 0
2, 3920, Note_off_c, 1, 51, 0
2, 3920, Note_off_c, 1, 53, 0
2, 3920, Note_off_c, 1, 54, 0
2, 3920, Note_off_c, 1, 60, 0
2, 3920, Note_off_c, 1, 61, 0
2, 3920, Note_off_c, 1, 63, 0
2, 3920, Note_off_c, 1, 65, 0
2, 3920, Note_off_c, 1, 72, 0
2, 3920, Note_off_c, 1, 76, 0
2, 3920, Note_off_c, 1, 90, 0
2, 3920, Note_off_c, 1, 94, 0
2, 3920, Note_off_c, 1, 96, 0
2, 3920, Note_off_c, 1, 97, 0
2, 3920, Note_off_c, 1, 101, 0
2, 4040, Note_on_c, 1, 47, 127
2, 4040, Note_on_c, 1, 50, 127
2, 4040, Note_on_c, 1, 63, 127
2, 4040, Note_on_c, 1, 92, 127
2, 4080, Note_off_c, 1, 47, 0
2, 4080, Note_off_c, 1, 50, 0
2, 4080, Note_off_c, 1, 63, 0
2, 4080, Note_off_c, 1, 92, 0
2, 4120, Note_on_c, 1, 41, 127
2, 4120, Note_on_c, 1, 75, 127
2, 4120, Note_on_c, 1, 78, 127
2, 4160, Note_off_c, 1, 41, 0
2, 4160, Note_off_c, 1, 75, 0
2, 4160, Note_off_c, 1, 78, 0
2, 4200, Note_on_c, 1, 44, 127
2, 4200, Note_on_c, 1, 52, 127
2, 4240, Note_off_c, 1, 44, 0
2, 4240, Note_off_c, 1, 52, 0
2, 4240, Note_on_c, 1, 97, 127
2, 4240, Note_on_c, 1, 102, 127
2, 4280, Note_off_c, 1, 97, 0
2, 4280, Note_off_c, 1, 102, 0
2, 4320, Note_on_c, 1, 23, 127
2, 4320, Note_on_c, 1, 25, 127
2, 4320, Note_on_c, 1, 28, 127
2, 4320, Note_on_c, 1, 50, 127
2, 4320, Note_on_c, 1, 51, 127
2, 4320, Note_on_c, 1, 52, 127
2, 4320, Note_on_c, 1, 53, 127
2, 4320, Note_on_c, 1, 60, 127
2, 4320, Note_on_c, 1, 64, 127
2, 4320, Note_on_c, 1, 65, 127
2, 4320, Note_on_c, 1, 77, 127
2, 4320, Note_on_c, 1, 82, 127
2, 4320, Note_on_c, 1, 84, 127
2, 4320, Note_on_c, 1, 88, 127
2, 4320, Note_on_c, 1, 94, 127
2, 4320, Note_on_c, 1, 107, 127
2, 4360, Note_off_c, 1, 23, 0
2, 4360, Note_off_c, 1, 25, 0
2, 4360, Note_off_c, 1, 28, 0
2, 4360, Note_off_c, 1, 50, 0
2, 4360, Note_off_c, 1, 51, 0
2, 4360, Note_off_c, 1, 52, 0
2, 4360, Note_off_c, 1, 53, 0
2, 4360, Note_off_c, 1, 60, 0
2, 4360, Note_off_c, 1, 64, 0
2, 4360, Note_off_c, 1, 65, 0
2, 4360, Note_off_c, 1, 77, 0
2, 4360, Note_off_c, 1, 82, 0
2, 4360, Note_off_c, 1, 84, 0
2, 4360, Note_off_c, 1, 88, 0
2, 4360, Note_off_c, 1, 94, 0
2, 4360, Note_off_c, 1, 107, 0
2, 4520, Note_on_c, 1, 22, 127
2, 4520, Note_on_c, 1, 26, 127
2, 4520, Note_on_c, 1, 34, 127
2, 4520, Note_on_c, 1, 45, 127
2, 4520, Note_on_c, 1, 50, 127
2, 4520, Note_on_c, 1, 51, 127
2, 4520, Note_on_c, 1, 67, 127
2, 4520, Note_on_c, 1, 87, 127
2, 4520, Note_on_c, 1, 91, 127
2, 4560, Note_off_c, 1, 22, 0
2, 4560, Note_off_c, 1, 34, 0
2, 4560, Note_off_c, 1, 45, 0
2, 4560, Note_off_c, 1, 50, 0
2, 4560, Note_off_c, 1, 51, 0
2, 4560, Note_on_c, 1, 59, 127
2, 4560, Note_on_c, 1, 65, 127
2, 4560, Note_off_c, 1, 67, 0
2, 4560, Note_off_c, 1, 87, 0
2, 4560, Note_off_c, 1, 91, 0
2, 4600, Note_off_c, 1, 26, 0
2, 4600, Note_off_c, 1, 59, 0
2, 4600, Note_off_c, 1, 65, 0
2, 4640, Note_on_c, 1, 22, 127
2, 4640, Note_on_c, 1, 26, 127
2, 4640, Note_on_c, 1, 34, 127
2, 4640, Note_on_c, 1, 39, 127
2, 4640, Note_on_c, 1, 48, 127
2, 4640, Note_on_c, 1, 59, 127
2, 4640, Note_on_c, 1, 63, 127
2, 4640, Note_on_c, 1, 64, 127
2, 4640, Note_on_c, 1, 72, 127
2, 4640, Note_on_c, 1, 81, 127
2, 4640, Note_on_c, 1, 82, 127
2, 4640, Note_on_c, 1, 99, 127
2, 4640, Note_on_c, 1, 107, 127
2, 4680, Note_off_c, 1, 22, 0
2, 4680, Note_off_c, 1, 26, 0
2, 4680, Note_off_c, 1, 34, 0
2, 4680, Note_off_c, 1, 39, 0
2, 4680, Note_off_c, 1, 48, 0
2, 4680, Note_off_c, 1, 59, 0
2, 4680, Note_off_c, 1, 63, 0
2, 4680, Note_off_c, 1, 64, 0
2, 4680, Note_off_c, 1, 72, 0
2, 4680, Note_off_c, 1, 81, 0
2, 4680, Note_off_c, 1, 82, 0
2, 4680, Note_off_c, 1, 99, 0
2, 4680, Note_off_c, 1, 107, 0
2, 4720, Note_on_c, 1, 35, 127
2, 4720, Note_on_c, 1, 105, 127
2, 4760, Note_on_c, 1, 31, 127
2, 4760, Note_off_c, 1, 35, 0
2, 4760, Note_on_c, 1, 43, 127
2, 4760, Note_on_c, 1, 59, 127
2, 4760, Note_on_c, 1, 62, 127
2, 4760, Note_on_c, 1, 100, 127
2, 4760, Note_off_c, 1, 105, 0
2, 4800, Note_on_c, 1, 23, 127
2, 4800, Note_off_c, 1, 31, 0
2, 4800, Note_off_c, 1, 43, 0
2, 4800, Note_off_c, 1, 59, 0
2, 4800, Note_off_c, 1, 62, 0
2, 4800, Note_on_c, 1, 84, 127
2, 4800, Note_off_c, 1, 100, 0
2, 4840, Note_off_c, 1, 23, 0
2, 4840, Note_off_c, 1, 84, 0
2, 4920, Note_on_c, 1, 42, 127
2, 4920, Note_on_c, 1, 75, 127
2, 4920, Note_on_c, 1, 77, 127
2, 4960, Note_off_c, 1, 42, 0
2, 4960, Note_on_c, 1, 50, 127
2, 4960, Note_on_c, 1, 63, 127
2, 4960, Note_off_c, 1, 75, 0
2, 4960, Note_off_c, 1, 77, 0
2, 5000, Note_on_c, 1, 28, 127
2, 5000, Note_on_c, 1, 39, 127
2, 5000, Note_on_c, 1, 48, 127
2, 5000, Note_off_c, 1, 50, 0
2, 5000, Note_off_c, 1, 63, 0
2, 5000, Note_on_c, 1, 88, 127
2, 5000, Note_on_c, 1, 107, 127
2, 5040, Note_off_c, 1, 28, 0
2, 5040, Note_off_c, 1, 39, 0
2, 5040, Note_on_c, 1, 41, 127
2, 5040, Note_off_c, 1, 48, 0
2, 5040, Note_off_c, 1, 88, 0
2, 5040, Note_off_c, 1, 107, 0
2, 5080, Note_off_c, 1, 41, 0
2, 5120, Note_on_c, 1, 53, 127
2, 5120, Note_on_c, 1, 78, 127
2, 5120, Note_on_c, 1, 90, 127
2, 5160, Note_on_c, 1, 47, 127
2, 5160, Note_off_c, 1, 53, 0
2, 5160, Note_on_c, 1, 60, 127
2, 5160, Note_on_c, 1, 72, 127
2, 5160, Note_off_c, 1, 78, 0
